LN_IC50,Gene Expression,Copy Number Alterations (CNA),Methylation,TARGET,TARGET_PATHWAY,DRUG_NAME_x,CELL_LINE_NAME,TCGA_DESC,"Cancer Type
(matching TCGA label)","GDSC
Tissue descriptor 1","GDSC
Tissue
descriptor 2",Screen Medium,Growth Properties
-2.717156,1,1,1,42,2,51,14,26,26,14,25,0,0
3.468551,1,1,0,138,22,113,290,26,26,14,25,0,0
4.320097,1,1,1,21,1,237,175,27,27,2,33,0,0
-4.042512,1,1,1,113,15,233,239,26,26,14,25,1,0
4.259107,1,1,1,168,23,172,762,30,30,16,30,0,0
2.955151,1,1,0,176,2,240,653,10,10,0,12,1,0
-1.559609,1,1,1,165,7,57,49,10,10,0,12,0,0
-0.139628,1,1,1,96,4,55,692,27,27,2,33,1,2
1.177241,1,1,1,40,2,18,560,12,12,5,4,1,2
5.210252,1,1,1,3,16,126,294,7,7,9,0,1,2
3.382919,1,1,1,64,11,85,442,25,25,8,20,0,0
0.612174,1,1,1,132,18,48,261,27,27,2,33,1,0
2.305382,1,1,1,22,1,232,63,26,26,14,25,0,0
4.002204,1,1,1,172,19,163,733,4,4,16,7,0,0
2.999925,1,1,1,8,17,17,770,3,3,1,6,0,0
-1.813504,1,1,1,37,20,204,792,15,15,2,16,0,0
4.110027,0,1,1,78,3,165,124,22,22,16,30,0,0
3.016771,1,1,1,168,23,172,83,12,12,5,4,1,2
2.862517,1,1,1,103,9,184,216,8,8,0,29,0,0
0.789066,1,1,1,75,3,236,259,28,28,15,34,0,1
1.674515,1,1,1,111,18,157,145,1,1,5,3,1,2
4.345469,1,1,1,11,10,227,645,25,25,8,20,1,2
4.818987,1,1,1,150,17,195,516,19,19,6,26,1,0
3.164145,1,1,1,20,3,6,601,16,16,7,17,1,0
1.551329,1,1,1,83,12,151,104,16,16,7,17,1,0
4.138811,1,1,1,158,17,80,39,11,11,3,13,0,0
-0.373193,1,1,1,169,10,214,5,2,2,16,1,0,0
5.639182,1,1,1,174,20,148,333,8,8,0,29,1,0
4.35637,1,1,1,147,16,243,609,22,22,16,30,1,0
-5.497705,1,1,1,142,19,45,222,27,27,2,33,0,0
4.284848,0,1,1,158,17,173,124,22,22,16,30,0,0
1.936452,1,1,1,54,8,14,165,16,16,7,17,1,0
3.300942,1,1,1,1,0,153,738,9,9,11,10,0,0
-0.315615,1,1,0,110,18,183,653,10,10,0,12,1,0
3.539303,1,1,1,158,17,173,531,17,17,7,19,1,0
1.455626,0,1,1,4,18,8,154,6,6,4,14,0,0
4.163173,1,1,1,184,13,71,39,11,11,3,13,0,0
-0.264359,1,1,1,85,12,110,218,6,6,4,14,1,0
4.77974,1,1,1,34,3,32,720,6,6,4,14,0,0
-0.447371,1,1,1,44,2,23,385,3,3,1,6,0,0
-0.079938,1,1,1,53,17,102,420,25,25,8,20,1,2
6.03222,1,1,1,115,18,206,644,10,10,0,12,1,0
1.82796,1,1,1,101,1,222,237,2,2,16,1,0,0
4.337429,1,1,1,144,7,105,746,8,8,0,29,1,0
2.325137,1,1,1,90,17,117,328,12,12,5,15,1,2
0.372975,1,1,1,144,7,105,368,6,6,4,14,1,0
3.928655,1,1,1,164,22,144,282,20,20,10,11,0,2
4.654046,1,1,1,6,18,141,90,6,6,4,14,0,0
6.128539,1,1,1,41,2,175,511,19,19,6,26,1,0
2.175183,1,1,1,54,8,161,755,11,11,3,13,1,0
3.299796,1,1,1,138,22,124,421,4,4,16,7,0,0
5.644862,1,1,1,29,9,63,677,9,9,11,10,1,0
5.317082,1,1,1,36,17,114,229,23,23,13,31,0,0
2.839389,1,1,1,54,8,82,518,19,19,6,26,1,0
3.355952,0,1,0,179,1,123,739,1,1,5,21,1,2
2.335403,1,1,1,69,20,167,576,22,22,16,30,0,0
1.287195,1,1,1,93,17,10,45,2,2,16,1,0,0
4.852097,1,1,1,56,8,198,160,22,22,16,30,1,0
3.401197,1,1,1,1,0,153,520,19,19,6,26,1,0
6.274197,1,1,1,78,3,165,741,8,8,0,29,0,0
5.61631,1,1,1,141,5,170,94,25,25,8,20,1,0
4.719501,1,1,1,55,8,131,614,23,23,13,31,1,0
-4.039164,1,1,1,28,1,201,206,3,3,1,6,1,0
4.075528,1,1,1,103,9,200,4,2,2,16,1,1,0
4.826903,1,1,1,161,10,37,137,23,23,13,31,1,0
4.623309,1,1,1,65,11,211,217,6,6,4,14,1,0
2.931077,1,1,1,21,1,237,540,25,25,8,20,1,2
-3.332819,1,1,1,113,15,234,595,23,23,13,31,0,0
4.410318,1,1,1,94,13,119,209,3,3,1,6,1,0
4.443634,1,1,1,179,1,123,564,12,12,5,4,0,2
-6.484172,1,1,0,28,1,201,621,11,11,3,13,0,0
-0.108244,1,1,1,177,2,140,247,3,3,1,6,0,0
3.745854,1,1,1,154,4,223,447,16,16,7,17,0,1
10.833055,1,1,1,181,16,247,514,19,19,6,26,1,0
6.092747,1,1,1,78,3,165,539,6,6,4,14,1,0
4.341508,1,1,1,89,16,177,2,9,9,11,10,1,0
6.038851,1,1,1,78,3,165,122,16,16,7,17,0,0
2.266759,1,1,1,19,16,0,151,3,3,1,6,1,2
4.237926,1,1,0,7,18,226,228,16,16,7,17,1,0
5.506862,1,1,1,15,7,61,71,10,10,0,12,0,0
0.794445,1,1,1,165,7,217,261,27,27,2,33,1,0
-0.902301,1,1,1,144,7,105,120,10,10,0,12,0,0
3.523813,1,1,1,29,9,171,331,8,8,0,29,1,0
7.012655,1,1,1,10,10,122,160,22,22,16,30,1,0
3.162498,1,1,1,144,7,105,273,15,15,2,16,0,0
4.346189,1,1,1,154,4,223,767,9,9,11,10,0,0
-2.846791,1,1,1,148,16,65,58,9,9,11,10,0,0
5.680037,1,1,1,16,16,30,539,6,6,4,14,1,0
2.450009,1,1,1,55,8,131,521,19,19,6,26,1,0
2.596093,1,1,1,124,20,31,718,0,0,3,5,0,0
4.139973,1,1,1,134,18,56,47,28,28,15,34,0,0
-0.08486,1,1,1,169,10,214,96,26,26,14,25,1,0
1.890681,1,1,0,11,10,227,280,10,10,0,12,1,0
2.042004,1,1,1,84,12,39,46,11,11,3,13,0,0
5.233979,1,1,1,178,16,97,583,22,22,16,30,1,0
2.885271,1,1,1,7,18,226,198,16,16,7,17,1,0
-4.157269,1,1,1,114,15,174,421,4,4,16,7,0,0
-1.993802,1,1,1,44,2,23,117,12,12,5,4,1,2
-0.825894,1,1,1,17,7,81,736,3,3,1,6,1,0
0.634721,1,1,1,166,7,147,184,14,14,11,10,0,0
4.401684,1,1,1,139,2,50,311,20,20,10,27,1,2
5.170782,1,1,1,74,22,189,746,8,8,0,29,1,0
0.214844,1,1,1,132,18,48,442,25,25,8,20,0,0
3.722145,1,1,1,111,18,157,782,26,26,14,25,1,0
2.947959,1,1,1,77,3,79,742,8,8,0,29,0,0
3.983847,1,1,1,29,9,63,608,10,10,0,12,0,0
4.904517,1,1,1,164,22,242,647,25,25,8,20,0,0
4.930056,1,1,1,130,18,29,289,13,13,5,8,0,2
1.843769,1,1,1,69,20,167,418,19,19,6,26,0,0
0.927628,1,1,1,12,15,28,620,11,11,3,13,0,0
-2.764953,1,1,1,79,19,136,11,28,28,15,34,1,0
-2.886825,1,1,1,129,18,66,654,9,9,11,10,0,0
5.356799,1,1,1,164,22,9,508,19,19,6,26,1,0
3.987547,1,1,1,71,7,180,715,9,9,11,10,0,0
-0.112797,1,1,1,183,18,13,16,7,7,9,0,1,2
4.879366,1,1,1,174,20,148,533,25,25,8,20,1,2
5.505589,1,1,1,48,7,215,37,10,10,0,12,0,0
3.123901,1,1,1,100,4,89,155,4,4,16,7,0,0
9.483435,1,1,1,181,16,248,699,27,27,2,33,0,2
4.64566,1,1,1,0,16,245,670,26,26,14,25,0,0
5.487201,1,1,1,94,13,119,172,8,8,0,29,1,0
5.628252,1,1,1,89,16,177,102,3,3,1,6,1,0
6.334805,1,1,1,178,16,97,456,16,16,7,17,1,0
6.138204,1,1,1,134,18,56,443,25,25,8,20,0,2
3.535702,1,1,1,97,9,121,705,7,7,9,0,1,2
-3.242925,1,1,1,144,7,105,713,1,1,5,22,0,2
2.564979,1,1,1,151,18,125,437,21,21,12,28,0,0
4.291853,1,1,1,161,10,37,220,29,29,16,9,0,0
-0.02958,1,1,1,70,17,134,439,21,21,12,28,0,0
-0.207186,1,1,1,17,7,81,742,8,8,0,29,0,0
5.554169,1,1,1,47,19,133,291,28,28,15,34,0,0
0.473075,1,1,1,143,19,137,468,25,25,8,20,0,2
5.835464,1,1,1,10,10,122,656,9,9,11,10,0,0
3.324567,1,1,1,83,12,151,769,26,26,14,25,0,0
2.723416,1,1,1,65,11,211,82,1,1,5,22,1,2
-0.597726,1,1,1,42,2,51,304,29,29,16,9,0,0
2.329922,1,1,1,52,4,194,422,19,19,6,26,1,0
0.043482,1,1,1,23,1,197,153,10,10,0,12,0,0
4.820808,1,1,1,94,13,119,7,11,11,3,13,1,0
5.556371,1,1,1,137,4,101,308,11,11,3,13,0,0
-0.582428,1,1,1,61,9,225,320,23,23,13,31,0,0
3.569033,1,1,1,99,17,94,682,21,21,12,28,0,0
6.157671,1,1,1,138,22,241,367,6,6,4,14,0,0
5.79869,1,1,1,3,16,126,4,2,2,16,1,1,0
1.582263,1,1,1,103,9,184,78,23,23,13,31,0,0
2.86266,1,1,1,131,18,25,79,23,23,13,31,1,0
5.78411,1,1,1,174,20,148,772,2,2,16,1,0,0
-5.871244,1,1,1,114,15,70,16,7,7,9,0,1,2
3.494606,1,1,1,59,4,54,351,11,11,3,13,0,0
5.209497,1,1,1,63,9,230,443,25,25,8,20,0,2
4.369557,1,1,1,139,2,50,440,11,11,3,13,1,0
3.544376,1,1,1,82,14,5,430,21,21,12,28,0,0
2.470689,1,1,1,115,18,208,225,26,26,14,25,1,0
4.115665,1,1,1,83,12,135,627,16,16,7,17,1,0
5.602969,1,1,1,94,13,119,738,9,9,11,10,0,0
2.1297,1,1,1,54,8,82,353,16,16,7,17,1,0
5.966433,1,1,1,94,13,119,54,3,3,1,6,1,0
2.270767,1,1,1,24,1,3,484,16,16,7,17,0,0
-5.340034,1,1,1,113,15,233,543,25,25,8,20,0,0
4.229151,1,1,1,29,9,171,676,17,17,7,19,0,0
1.762958,1,1,1,44,2,23,501,16,16,7,17,0,0
4.682387,1,1,1,0,16,245,17,26,26,14,25,0,0
4.692912,1,1,1,81,14,4,742,8,8,0,29,0,0
3.566551,1,1,1,102,23,202,782,26,26,14,25,1,0
4.51337,1,1,1,72,4,224,68,3,3,1,6,0,2
3.269642,1,1,1,61,9,192,785,7,7,9,0,1,2
4.428804,1,1,0,123,10,154,99,26,26,14,25,1,0
3.849529,1,1,1,168,23,172,550,12,12,5,4,1,2
4.048735,1,1,1,102,23,155,244,4,4,16,7,0,0
3.107126,1,1,1,8,17,17,473,25,25,8,20,1,0
5.701926,1,1,1,74,22,189,543,25,25,8,20,0,0
5.692412,1,1,1,9,11,42,618,11,11,3,13,0,0
2.472387,1,1,1,20,3,6,13,9,9,11,10,0,0
4.865654,1,1,1,67,4,100,695,15,15,2,16,1,0
5.54108,1,1,1,55,8,131,506,30,30,7,18,1,0
-0.004308,1,1,1,182,7,44,415,1,1,5,21,1,2
2.203907,1,1,1,55,8,131,240,6,6,4,14,1,0
2.35528,1,1,1,158,17,173,422,19,19,6,26,1,0
2.092873,1,1,1,67,4,100,420,25,25,8,20,1,2
5.177252,1,1,1,123,10,231,737,6,6,4,14,0,0
2.691221,1,1,1,138,22,113,244,4,4,16,7,0,0
1.930899,1,1,1,55,8,26,240,6,6,4,14,1,0
1.726369,1,1,1,129,18,66,365,6,6,4,14,1,0
5.043915,1,1,1,94,13,119,794,14,14,11,10,0,0
1.710591,1,1,1,63,9,230,28,9,9,11,10,0,1
3.556501,1,1,1,123,10,160,109,30,30,6,2,1,2
1.985956,1,1,1,40,2,18,748,8,8,0,29,0,0
6.502068,1,1,1,103,9,200,549,14,14,11,10,0,0
0.566966,1,1,1,7,18,91,629,17,17,7,19,1,0
4.772292,1,1,1,123,10,160,171,10,10,0,12,0,0
4.719564,1,1,1,32,5,169,28,9,9,11,10,0,1
2.508307,1,1,1,62,9,75,182,27,27,2,33,0,0
1.81235,1,1,1,175,16,229,572,20,20,10,27,1,2
4.877007,0,1,1,81,14,4,124,22,22,16,30,0,0
3.813213,1,1,1,123,10,231,785,7,7,9,0,1,2
4.14668,1,1,1,165,7,196,506,30,30,7,18,1,0
6.528239,1,1,1,102,23,202,505,16,16,7,17,0,0
1.680115,1,1,1,165,7,116,569,8,8,0,29,1,0
-0.04636,1,1,1,176,2,240,773,22,22,16,30,0,0
-6.147011,1,1,1,76,3,186,372,25,25,8,20,1,2
3.322921,1,1,1,83,12,135,759,28,28,15,34,0,0
-3.062881,1,1,1,114,15,70,763,9,9,11,10,0,0
2.159934,1,1,1,95,4,88,285,13,13,5,8,1,2
5.051213,1,1,1,123,10,231,265,19,19,6,26,0,0
-0.800589,1,1,1,165,7,129,36,28,28,15,34,1,0
1.662152,1,1,1,166,7,147,484,16,16,7,17,0,0
5.320548,1,1,1,29,9,191,725,23,23,13,31,0,0
4.950478,1,1,1,115,18,207,141,25,25,8,20,0,0
3.356634,1,1,1,32,5,169,514,19,19,6,26,1,0
3.537919,1,1,1,103,9,166,537,25,25,8,20,1,2
2.793761,1,1,1,74,22,53,578,22,22,16,30,0,0
-5.068158,1,1,1,114,15,70,757,22,22,16,30,0,0
3.469077,1,1,1,68,6,92,333,8,8,0,29,1,0
-0.930004,1,1,1,136,2,36,369,6,6,4,14,1,0
2.097811,1,1,1,75,3,236,580,22,22,16,30,0,0
6.652639,1,1,1,127,18,7,625,6,6,4,14,1,0
-0.589901,1,1,1,165,7,217,78,23,23,13,31,0,0
-1.612122,1,1,1,114,15,70,549,14,14,11,10,0,0
4.451485,1,1,1,135,17,11,367,6,6,4,14,0,0
5.844146,1,1,1,89,16,177,237,2,2,16,1,0,0
4.479525,1,1,1,41,2,175,540,25,25,8,20,1,2
-0.197141,1,1,1,37,20,204,602,24,24,16,32,0,0
6.468676,1,0,0,10,10,122,318,23,23,13,31,0,0
2.403536,1,1,1,81,14,4,262,21,21,12,28,1,0
3.610499,1,1,1,131,18,25,421,4,4,16,7,0,0
3.593363,1,1,1,84,12,39,575,10,10,0,12,0,0
4.941902,1,1,1,156,16,235,401,23,23,13,31,0,0
4.901858,1,1,1,99,17,94,131,14,14,11,10,0,0
3.349768,1,1,1,29,9,171,708,7,7,9,0,1,2
3.334861,1,1,1,81,14,4,176,7,7,9,0,1,2
3.596345,1,1,1,101,1,222,527,25,25,8,20,1,1
5.688326,1,1,1,31,5,120,695,15,15,2,16,1,0
3.707567,1,1,0,121,17,239,281,3,3,1,6,0,0
4.337508,1,1,1,48,7,162,643,10,10,0,12,0,0
1.004862,1,1,1,30,5,106,263,26,26,14,25,1,0
6.384963,1,1,1,139,16,98,36,28,28,15,34,1,0
5.221431,1,1,1,60,3,193,78,23,23,13,31,0,0
1.407995,1,1,1,77,3,79,398,29,29,16,9,0,0
2.700973,0,1,1,21,1,237,196,25,25,8,20,1,0
3.274367,1,1,1,103,9,200,701,6,6,4,14,1,0
5.753379,1,1,1,29,9,191,744,8,8,0,29,0,2
-2.465864,1,1,1,165,7,57,182,27,27,2,33,0,0
-1.889089,1,1,1,110,18,183,354,1,1,5,22,1,2
2.18856,1,1,1,105,20,60,567,8,8,0,29,1,0
2.497855,0,1,0,167,23,139,739,1,1,5,21,1,2
2.161553,1,1,1,40,2,18,241,4,4,16,7,1,0
3.068375,1,1,1,102,23,202,457,16,16,7,17,0,0
4.472978,1,1,1,87,17,112,222,27,27,2,33,0,0
7.507597,1,1,1,3,16,126,139,9,9,11,10,1,0
3.84249,1,1,1,87,17,112,293,7,7,9,0,1,2
5.430571,1,1,1,90,17,117,255,23,23,13,31,0,0
3.801345,1,1,1,172,19,163,643,10,10,0,12,0,0
2.990704,1,1,1,54,8,82,665,8,8,0,29,1,0
4.284108,1,1,1,137,4,101,62,6,6,4,14,0,0
6.143229,1,1,1,92,17,93,748,8,8,0,29,0,0
3.176212,1,1,1,0,16,245,442,25,25,8,20,0,0
4.975008,1,1,1,161,10,37,441,11,11,3,13,0,0
1.5326,1,1,1,55,8,26,682,21,21,12,28,0,0
2.77112,1,1,1,104,20,199,370,25,25,8,20,1,2
2.008441,1,1,1,138,22,113,592,1,1,5,22,1,2
3.298767,1,1,1,119,20,103,255,23,23,13,31,0,0
4.998414,1,1,1,123,10,231,209,3,3,1,6,1,0
2.001587,1,1,1,84,12,40,731,6,6,4,14,0,0
2.13089,1,1,1,173,20,58,177,26,26,14,25,1,0
2.455536,1,1,1,164,22,144,411,12,12,5,4,1,2
6.195183,1,0,0,15,7,61,318,23,23,13,31,0,0
5.737695,1,1,1,11,10,228,140,9,9,11,10,1,0
1.190001,1,1,1,183,18,13,675,26,26,14,25,0,0
3.56116,1,1,1,34,3,32,118,6,6,4,14,1,0
2.846382,1,1,1,30,5,106,430,21,21,12,28,0,0
-3.284306,1,1,1,37,20,204,455,16,16,7,17,0,0
4.654738,1,1,1,47,19,133,234,10,10,0,12,0,0
4.225163,1,1,1,91,17,188,480,16,16,7,17,1,0
5.107351,1,1,1,33,5,107,715,9,9,11,10,0,0
-3.864386,1,1,1,129,18,66,46,11,11,3,13,0,0
2.375627,1,1,1,88,16,179,101,26,26,14,25,1,0
4.058343,1,1,1,156,16,235,131,14,14,11,10,0,0
4.42396,1,1,1,164,22,242,338,8,8,0,29,1,0
4.684899,1,1,1,74,22,189,413,20,20,10,27,1,2
4.840176,1,1,1,93,17,10,229,23,23,13,31,0,0
-3.634746,1,1,1,37,20,204,161,20,20,10,23,0,1
4.446925,1,1,1,162,16,130,761,7,7,9,0,1,2
-3.868756,1,1,1,110,18,183,492,17,17,7,19,1,0
3.098828,1,1,1,158,17,173,33,1,1,5,21,1,2
2.807542,1,1,1,61,9,225,95,6,6,4,14,1,1
7.857753,1,1,1,3,16,126,515,19,19,6,26,1,0
4.140599,1,1,1,138,22,241,203,3,3,1,6,1,0
2.699289,1,1,1,125,17,203,747,8,8,0,29,0,0
4.644951,1,1,1,47,19,133,604,10,10,0,12,1,0
1.176028,1,1,1,13,15,244,325,2,2,16,1,1,0
-5.386968,1,1,1,113,15,233,92,6,6,4,14,1,2
2.988351,1,1,1,95,4,88,747,8,8,0,29,0,0
0.778246,1,1,1,70,17,134,575,10,10,0,12,0,0
5.074086,1,1,1,32,5,169,663,6,6,4,14,1,0
9.12596,1,1,1,181,16,248,138,7,7,9,0,1,2
4.162201,1,1,1,139,2,50,212,3,3,1,6,1,2
4.550736,1,1,1,182,7,44,473,25,25,8,20,1,0
4.736362,1,1,1,61,9,192,189,7,7,9,0,0,2
2.535558,1,1,1,1,0,153,431,21,21,12,28,0,0
-0.112344,1,1,1,96,4,55,363,26,26,14,25,1,1
3.104129,1,1,1,86,16,38,126,30,30,7,18,1,0
2.992847,1,1,1,8,17,17,37,10,10,0,12,0,0
1.581578,1,1,1,147,16,243,75,28,28,15,34,0,0
-5.619396,1,1,1,142,19,45,260,20,20,10,27,1,2
3.731371,1,1,1,138,22,124,418,19,19,6,26,0,0
2.301715,1,1,0,158,17,80,148,22,22,16,30,0,0
1.473479,1,1,1,128,18,178,117,12,12,5,4,1,2
5.497463,1,1,1,178,16,97,203,3,3,1,6,1,0
6.090789,1,1,1,171,19,143,36,28,28,15,34,1,0
3.25405,1,1,1,65,11,211,250,23,23,13,31,0,0
0.366043,0,1,0,128,18,178,581,22,22,16,30,0,0
2.677781,1,1,1,172,19,163,425,26,26,14,25,0,0
6.682526,1,1,1,90,17,117,722,16,16,7,17,0,0
2.963668,1,1,1,54,8,104,453,16,16,7,17,0,0
1.12752,1,1,1,12,15,28,245,15,15,2,16,0,0
1.182514,1,1,1,54,8,104,48,10,10,0,12,0,0
3.089884,1,1,1,77,3,79,171,10,10,0,12,0,0
-0.052066,1,1,1,30,5,158,291,28,28,15,34,0,0
3.708712,1,1,1,164,22,242,520,19,19,6,26,1,0
4.691279,1,1,1,10,10,122,383,3,3,1,6,0,0
-2.284838,1,1,1,28,1,201,202,3,3,1,6,1,0
2.786947,1,1,1,7,18,91,637,13,13,5,8,1,2
4.157095,1,1,1,74,22,189,580,22,22,16,30,0,0
3.708165,1,1,1,7,18,27,255,23,23,13,31,0,0
5.95761,1,1,1,64,11,85,747,8,8,0,29,0,0
1.498065,1,1,1,61,9,225,200,3,3,1,6,1,0
4.879868,1,1,1,164,22,144,420,25,25,8,20,1,2
4.015187,1,1,1,84,12,90,437,21,21,12,28,0,0
2.156534,1,1,1,165,7,116,763,9,9,11,10,0,0
0.413088,1,1,1,93,17,10,74,11,11,3,13,0,0
-0.205122,1,1,1,123,10,210,9,9,9,11,10,0,0
3.397429,1,1,1,173,20,58,464,30,30,7,18,0,2
4.988326,1,1,1,139,2,50,701,6,6,4,14,1,0
2.943044,1,1,1,11,10,22,256,26,26,14,25,0,0
8.20388,1,1,1,92,17,93,35,23,23,13,31,1,0
-6.903398,1,1,1,76,3,186,325,2,2,16,1,1,0
4.597635,1,1,1,40,2,18,491,25,25,8,20,0,2
5.478196,1,1,1,47,19,133,220,29,29,16,9,0,0
5.314067,1,1,0,52,4,74,133,9,9,11,10,0,0
5.209558,1,1,1,137,4,101,53,3,3,1,6,0,0
3.441952,1,1,1,103,9,166,1,27,27,2,33,1,0
5.124503,1,1,1,10,10,122,657,14,14,11,10,1,0
4.952177,1,1,1,67,4,100,169,8,8,0,29,1,1
1.708943,1,1,1,101,1,222,234,10,10,0,12,0,0
5.632836,1,1,1,74,22,189,723,2,2,16,1,0,0
5.655469,1,1,1,178,16,97,626,27,27,2,33,1,0
4.109499,1,1,1,11,10,227,121,6,6,4,14,0,0
3.548802,1,1,1,49,7,59,421,4,4,16,7,0,0
4.254896,1,1,1,138,22,241,749,8,8,0,29,0,0
4.575973,1,1,1,158,17,173,93,6,6,4,14,1,2
4.681568,1,1,0,24,1,3,246,22,22,16,30,1,0
5.521249,1,1,1,13,15,244,725,23,23,13,31,0,0
0.410826,1,1,1,26,1,159,183,12,12,5,4,1,2
-0.198813,1,1,1,149,6,96,136,9,9,11,10,0,0
2.554425,1,1,1,85,12,110,192,11,11,3,13,0,0
-0.309617,1,1,1,129,18,66,512,19,19,6,26,1,0
1.923686,1,1,1,131,18,25,558,22,22,16,30,1,0
2.467296,1,1,1,125,17,203,439,21,21,12,28,0,0
2.968892,1,1,1,158,17,80,188,1,1,5,22,1,2
2.50003,1,1,1,62,9,76,700,6,6,4,14,1,0
4.168469,1,1,1,35,3,156,385,3,3,1,6,0,0
6.068149,1,1,1,52,4,74,128,9,9,11,10,0,0
1.474096,1,1,1,165,7,129,511,19,19,6,26,1,0
1.515292,1,1,1,154,4,223,233,27,27,2,33,0,2
1.986441,1,1,1,124,20,31,555,8,8,0,29,1,0
1.397797,1,1,1,104,20,199,9,9,9,11,10,0,0
-5.537595,1,1,1,113,15,233,226,10,10,0,12,0,0
3.050718,1,1,1,29,9,63,128,9,9,11,10,0,0
3.747296,1,1,1,15,7,61,288,1,1,5,3,1,2
3.061288,1,1,1,54,8,14,794,14,14,11,10,0,0
3.765783,1,1,1,120,20,12,486,25,25,8,20,1,2
-2.007214,1,1,1,23,1,197,114,25,25,8,20,1,2
3.235342,1,1,1,84,12,90,153,10,10,0,12,0,0
4.604656,1,1,1,15,7,61,16,7,7,9,0,1,2
4.183066,0,1,1,52,4,73,127,9,9,11,10,0,0
2.172247,1,1,1,54,8,161,616,12,12,5,4,0,2
3.725923,1,1,1,34,3,32,393,13,13,5,8,1,2
6.976602,1,1,1,48,7,162,199,16,16,7,17,1,0
4.950533,1,1,1,140,16,128,195,17,17,7,19,0,0
-3.307407,1,1,1,148,16,65,46,11,11,3,13,0,0
1.810641,1,1,1,103,9,200,523,16,16,7,17,1,2
4.901529,1,1,1,32,5,182,152,18,18,11,24,0,0
4.289135,1,1,1,114,15,70,498,17,17,7,19,1,0
0.369625,1,1,1,109,18,216,45,2,2,16,1,0,0
1.408343,1,1,1,173,20,58,224,15,15,2,16,0,0
5.157132,1,1,1,184,13,71,494,30,30,7,18,1,0
1.637559,1,1,1,103,9,166,583,22,22,16,30,1,0
1.797324,1,1,1,50,16,1,197,16,16,7,17,1,0
-3.969599,1,1,1,79,19,136,432,21,21,12,28,0,0
-0.905676,1,1,1,177,2,140,326,13,13,5,8,1,2
4.052427,1,1,1,6,18,141,519,19,19,6,26,1,0
-3.412056,1,1,1,114,15,174,244,4,4,16,7,0,0
4.259392,1,1,1,16,16,30,742,8,8,0,29,0,0
4.617098,1,1,1,174,20,148,351,11,11,3,13,0,0
6.351999,1,1,1,80,16,108,573,11,11,3,13,1,0
2.359663,1,1,1,25,1,152,305,6,6,4,14,1,0
-2.520689,1,1,1,114,15,70,48,10,10,0,12,0,0
5.543779,1,1,1,21,1,237,374,16,16,7,17,0,0
1.387015,1,1,1,173,20,58,286,5,5,9,23,1,2
7.183557,1,1,1,29,9,191,160,22,22,16,30,1,0
1.272451,1,1,1,103,9,200,243,28,28,15,34,0,0
5.946115,1,1,1,31,5,120,549,14,14,11,10,0,0
-0.201729,1,1,1,70,17,134,446,16,16,7,17,0,0
0.724576,1,1,1,18,7,145,32,28,28,15,34,0,0
5.824317,1,1,1,180,1,19,352,17,17,7,19,1,0
-1.006509,1,1,1,136,2,36,401,23,23,13,31,0,0
-4.560884,1,1,1,148,16,65,539,6,6,4,14,1,0
4.195966,1,1,1,52,4,194,366,6,6,4,14,0,0
9.831748,1,1,1,181,16,248,733,4,4,16,7,0,0
-2.477295,1,1,1,37,20,204,496,25,25,8,20,1,1
5.02858,1,1,1,115,18,207,438,21,21,12,28,0,0
2.452081,1,1,1,82,14,5,81,6,6,4,14,1,0
-0.849409,1,1,1,2,17,68,743,8,8,0,29,0,0
-1.828244,1,1,1,79,19,212,607,10,10,0,12,1,0
2.827564,1,1,1,85,12,110,7,11,11,3,13,1,0
2.607629,1,1,1,55,8,26,468,25,25,8,20,0,2
4.313313,1,1,1,83,12,135,356,9,9,11,10,0,0
5.395821,1,1,1,74,22,189,396,29,29,16,9,0,0
5.582997,1,1,1,78,3,165,268,2,2,16,1,0,0
7.661354,1,1,1,181,16,247,527,25,25,8,20,1,1
5.01954,1,1,1,32,5,169,722,16,16,7,17,0,0
10.495638,1,1,1,112,14,149,482,25,25,8,20,0,0
5.270841,1,1,1,118,17,99,782,26,26,14,25,1,0
4.793567,1,1,1,83,12,135,782,26,26,14,25,1,0
-0.875867,0,1,1,79,19,212,127,9,9,11,10,0,0
2.193698,1,1,1,7,18,91,642,11,11,3,13,1,0
-0.706989,1,1,1,176,2,240,33,1,1,5,21,1,2
5.166133,1,1,1,47,19,133,14,26,26,14,25,0,0
4.298101,1,1,1,141,5,170,451,16,16,7,17,1,0
0.699185,1,1,1,127,18,213,288,1,1,5,3,1,2
5.755612,1,1,1,92,17,93,780,26,26,14,25,0,0
2.803006,1,1,1,69,20,167,284,7,7,9,0,1,2
4.944243,1,1,1,29,9,63,399,3,3,1,6,0,0
6.855128,1,1,1,124,20,31,276,22,22,16,30,0,0
4.130262,1,1,1,84,12,39,700,6,6,4,14,1,0
2.232692,1,1,1,21,1,237,245,15,15,2,16,0,0
5.167876,1,1,1,48,7,162,725,23,23,13,31,0,0
5.216618,1,1,1,138,22,124,365,6,6,4,14,1,0
4.95038,1,1,1,60,3,193,195,17,17,7,19,0,0
4.129867,1,1,1,164,22,144,248,14,14,11,10,0,0
3.392196,1,1,1,161,10,37,1,27,27,2,33,1,0
2.025547,1,1,1,101,1,222,211,3,3,1,6,0,2
3.045393,1,1,1,164,22,238,241,4,4,16,7,1,0
4.944349,1,1,1,111,18,24,95,6,6,4,14,1,1
